STATEFP20,COUNTYFP20,VTDST20,GEOID20,VTDI20,NAME20,NAMELSAD20,LSAD20,MTFCC20,FUNCSTAT20,ALAND20,AWATER20,INTPTLAT20,INTPTLON20
34,015,100010,34015100010,A,West Deptford township voting district 10,West Deptford township voting district 10,00,G5240,N,455576,0,+39.8550249,-075.1510383
34,015,090036,34015090036,A,Washington township voting district 36,Washington township voting district 36,00,G5240,N,219300,0,+39.7158832,-075.0761353
34,015,075005,34015075005,A,Pitman borough voting district 5,Pitman borough voting district 5,00,G5240,N,740297,0,+39.7325833,-075.1183456
34,015,100011,34015100011,A,West Deptford township voting district 11,West Deptford township voting district 11,00,G5240,N,943464,0,+39.8145560,-075.1750526
34,015,100009,34015100009,A,West Deptford township voting district 9,West Deptford township voting district 9,00,G5240,N,759453,0,+39.8537013,-075.1581058
34,015,040001,34015040001,A,Harrison township voting district 1,Harrison township voting district 1,00,G5240,N,2773679,41996,+39.7206935,-075.2101073
34,015,110303,34015110303,A,Woodbury city ward 3 voting district 3,Woodbury city ward 3 voting district 3,00,G5240,N,371546,5539,+39.8364899,-075.1635974
34,015,100019,34015100019,A,West Deptford township voting district 19,West Deptford township voting district 19,00,G5240,N,1336110,2483,+39.8274558,-075.1919665
34,015,050007,34015050007,A,Mantua township voting district 7,Mantua township voting district 7,00,G5240,N,573339,0,+39.7749177,-075.1840115
34,015,030010,34015030010,A,Glassboro borough voting district 10,Glassboro borough voting district 10,00,G5240,N,711611,0,+39.7099748,-075.0979564
34,015,055210,34015055210,A,Monroe township ward 2 voting district 10,Monroe township ward 2 voting district 10,00,G5240,N,774138,0,+39.6929573,-075.0011040
34,015,090027,34015090027,A,Washington township voting district 27,Washington township voting district 27,00,G5240,N,604766,21167,+39.7272637,-075.0637469
34,015,090038,34015090038,A,Washington township voting district 38,Washington township voting district 38,00,G5240,N,1413859,0,+39.7193035,-075.0557177
34,015,120002,34015120002,A,Woolwich township voting district 2,Woolwich township voting district 2,00,G5240,N,11596321,159201,+39.7421439,-075.2839914
34,015,025004,34015025004,A,Franklin township voting district 4,Franklin township voting district 4,00,G5240,N,29433103,109817,+39.5617448,-074.9860375
34,015,015002,34015015002,A,East Greenwich township voting district 2,East Greenwich township voting district 2,00,G5240,N,5519825,15516,+39.8093408,-075.2428202
34,015,090025,34015090025,A,Washington township voting district 25,Washington township voting district 25,00,G5240,N,1580004,1755,+39.7381606,-075.0646767
34,015,050012,34015050012,A,Mantua township voting district 12,Mantua township voting district 12,00,G5240,N,2007938,73680,+39.7932009,-075.1843957
34,015,110103,34015110103,A,Woodbury city ward 1 voting district 3,Woodbury city ward 1 voting district 3,00,G5240,N,546366,19481,+39.8454862,-075.1416556
34,015,055216,34015055216,A,Monroe township ward 2 voting district 16,Monroe township ward 2 voting district 16,00,G5240,N,983568,0,+39.6823375,-074.9916267
34,015,020003,34015020003,A,Elk township voting district 3,Elk township voting district 3,00,G5240,N,11619836,196929,+39.6854213,-075.1972522
34,015,090012,34015090012,A,Washington township voting district 12,Washington township voting district 12,00,G5240,N,1787884,24526,+39.7657276,-075.0546116
34,015,010007,34015010007,A,Deptford township voting district 7,Deptford township voting district 7,00,G5240,N,884392,0,+39.8532927,-075.1359364
34,015,040004,34015040004,A,Harrison township voting district 4,Harrison township voting district 4,00,G5240,N,12258385,96528,+39.7060541,-075.1774266
34,015,120007,34015120007,A,Woolwich township voting district 7,Woolwich township voting district 7,00,G5240,N,3400124,5270,+39.7326376,-075.3522756
34,015,040006,34015040006,A,Harrison township voting district 6,Harrison township voting district 6,00,G5240,N,3720339,0,+39.7178181,-075.2253702
34,015,065001,34015065001,A,Newfield borough voting district 1,Newfield borough voting district 1,00,G5240,N,4501732,7774,+39.5510409,-075.0102172
34,015,055405,34015055405,A,Monroe township ward 4 voting district 5,Monroe township ward 4 voting district 5,00,G5240,N,5199007,545834,+39.6445748,-074.9649837
34,015,085002,34015085002,A,Swedesboro borough voting district 2,Swedesboro borough voting district 2,00,G5240,N,951325,28652,+39.7483326,-075.3129903
34,015,030007,34015030007,A,Glassboro borough voting district 7,Glassboro borough voting district 7,00,G5240,N,1708224,37597,+39.7247703,-075.1104846
34,015,045003,34015045003,A,Logan township voting district 3,Logan township voting district 3,00,G5240,N,1147983,3658,+39.7479476,-075.3584961
34,015,010022,34015010022,A,Deptford township voting district 22,Deptford township voting district 22,00,G5240,N,6354006,13721,+39.7900669,-075.1212764
34,015,090018,34015090018,A,Washington township voting district 18,Washington township voting district 18,00,G5240,N,2101497,52661,+39.7323883,-075.0839709
34,015,090019,34015090019,A,Washington township voting district 19,Washington township voting district 19,00,G5240,N,1128702,1833,+39.7378908,-075.0850272
34,015,030006,34015030006,A,Glassboro borough voting district 6,Glassboro borough voting district 6,00,G5240,N,714934,0,+39.7044787,-075.1277063
34,015,050009,34015050009,A,Mantua township voting district 9,Mantua township voting district 9,00,G5240,N,1606504,0,+39.7708372,-075.1859512
34,015,030011,34015030011,A,Glassboro borough voting district 11,Glassboro borough voting district 11,00,G5240,N,1175023,0,+39.7197456,-075.1186008
34,015,090006,34015090006,A,Washington township voting district 6,Washington township voting district 6,00,G5240,N,1922284,0,+39.7846042,-075.0900721
34,015,075002,34015075002,A,Pitman borough voting district 2,Pitman borough voting district 2,00,G5240,N,682121,4354,+39.7388513,-075.1351111
34,015,030003,34015030003,A,Glassboro borough voting district 3,Glassboro borough voting district 3,00,G5240,N,7456546,27879,+39.6896731,-075.0819169
34,015,010008,34015010008,A,Deptford township voting district 8,Deptford township voting district 8,00,G5240,N,3033680,94016,+39.8223407,-075.0886272
34,015,110202,34015110202,A,Woodbury city ward 2 voting district 2,Woodbury city ward 2 voting district 2,00,G5240,N,261556,0,+39.8345406,-075.1531627
34,015,025010,34015025010,A,Franklin township voting district 10,Franklin township voting district 10,00,G5240,N,19546291,24378,+39.6145978,-074.9898155
34,015,055214,34015055214,A,Monroe township ward 2 voting district 14,Monroe township ward 2 voting district 14,00,G5240,N,784354,0,+39.6875409,-075.0032233
34,015,005003,34015005003,A,Clayton borough voting district 3,Clayton borough voting district 3,00,G5240,N,1781423,2486,+39.6498367,-075.0981147
34,015,090026,34015090026,A,Washington township voting district 26,Washington township voting district 26,00,G5240,N,821748,3383,+39.7315290,-075.0683054
34,015,010011,34015010011,A,Deptford township voting district 11,Deptford township voting district 11,00,G5240,N,1304213,27770,+39.7976260,-075.1604704
34,015,055124,34015055124,A,Monroe township ward 1 voting district 24,Monroe township ward 1 voting district 24,00,G5240,N,1462820,771,+39.7000810,-075.0082868
34,015,035003,34015035003,A,Greenwich township voting district 3,Greenwich township voting district 3,00,G5240,N,655612,0,+39.8222838,-075.2832394
34,015,055408,34015055408,A,Monroe township ward 4 voting district 8,Monroe township ward 4 voting district 8,00,G5240,N,28184995,5730,+39.6575277,-074.9220826
34,015,120006,34015120006,A,Woolwich township voting district 6,Woolwich township voting district 6,00,G5240,N,2107235,0,+39.7381363,-075.3414314
34,015,090002,34015090002,A,Washington township voting district 2,Washington township voting district 2,00,G5240,N,3653108,83892,+39.7399642,-075.1015254
34,015,055319,34015055319,A,Monroe township ward 3 voting district 19,Monroe township ward 3 voting district 19,00,G5240,N,1058451,0,+39.6728651,-074.9840519
34,015,055312,34015055312,A,Monroe township ward 3 voting district 12,Monroe township ward 3 voting district 12,00,G5240,N,698292,1018,+39.6643911,-074.9780927
34,015,090009,34015090009,A,Washington township voting district 9,Washington township voting district 9,00,G5240,N,1816227,7938,+39.7703357,-075.0811504
34,015,090007,34015090007,A,Washington township voting district 7,Washington township voting district 7,00,G5240,N,726912,0,+39.7959762,-075.0773843
34,015,090031,34015090031,A,Washington township voting district 31,Washington township voting district 31,00,G5240,N,697365,0,+39.7464530,-075.0312945
34,015,060001,34015060001,A,National Park borough voting district 1,National Park borough voting district 1,00,G5240,N,294972,0,+39.8692125,-075.1815390
34,015,090022,34015090022,A,Washington township voting district 22,Washington township voting district 22,00,G5240,N,901221,0,+39.7536491,-075.0525272
34,015,010006,34015010006,A,Deptford township voting district 6,Deptford township voting district 6,00,G5240,N,1278343,0,+39.8273060,-075.1293066
34,015,120001,34015120001,A,Woolwich township voting district 1,Woolwich township voting district 1,00,G5240,N,13151531,132994,+39.7207827,-075.3187963
34,015,050004,34015050004,A,Mantua township voting district 4,Mantua township voting district 4,00,G5240,N,775838,0,+39.7881960,-075.1818172
34,015,015006,34015015006,A,East Greenwich township voting district 6,East Greenwich township voting district 6,00,G5240,N,9428678,71091,+39.7788455,-075.2639760
34,015,090039,34015090039,A,Washington township voting district 39,Washington township voting district 39,00,G5240,N,4833462,7354,+39.7225240,-075.0380850
34,015,025008,34015025008,A,Franklin township voting district 8,Franklin township voting district 8,00,G5240,N,5526959,398740,+39.5871041,-075.0650899
34,015,090033,34015090033,A,Washington township voting district 33,Washington township voting district 33,00,G5240,N,2754888,6727,+39.7322945,-075.0288773
34,015,045004,34015045004,A,Logan township voting district 4,Logan township voting district 4,00,G5240,N,2762732,393654,+39.7661368,-075.3461501
34,015,045001,34015045001,A,Logan township voting district 1,Logan township voting district 1,00,G5240,N,50996638,11686584,+39.7913973,-075.3533855
34,015,035001,34015035001,A,Greenwich township voting district 1,Greenwich township voting district 1,00,G5240,N,7824488,7483090,+39.8374764,-075.3091760
34,015,070001,34015070001,A,Paulsboro borough voting district 1,Paulsboro borough voting district 1,00,G5240,N,1094199,268435,+39.8266533,-075.2398066
34,015,050008,34015050008,A,Mantua township voting district 8,Mantua township voting district 8,00,G5240,N,5591559,19723,+39.7739637,-075.2046023
34,015,090008,34015090008,A,Washington township voting district 8,Washington township voting district 8,00,G5240,N,1507249,53702,+39.7810483,-075.0681333
34,015,100006,34015100006,A,West Deptford township voting district 6,West Deptford township voting district 6,00,G5240,N,576304,0,+39.8196810,-075.1668215
34,015,115004,34015115004,A,Woodbury Heights borough voting district 4,Woodbury Heights borough voting district 4,00,G5240,N,636621,0,+39.8138522,-075.1599758
34,015,010010,34015010010,A,Deptford township voting district 10,Deptford township voting district 10,00,G5240,N,1094338,7995,+39.8224313,-075.1171960
34,015,100003,34015100003,A,West Deptford township voting district 3,West Deptford township voting district 3,00,G5240,N,1054419,0,+39.8590875,-075.1433696
34,015,050011,34015050011,A,Mantua township voting district 11,Mantua township voting district 11,00,G5240,N,3274652,2188,+39.7713573,-075.1625165
34,015,090024,34015090024,A,Washington township voting district 24,Washington township voting district 24,00,G5240,N,1138362,16844,+39.7376057,-075.0495984
34,015,075004,34015075004,A,Pitman borough voting district 4,Pitman borough voting district 4,00,G5240,N,1300595,83791,+39.7301078,-075.1401800
34,015,055107,34015055107,A,Monroe township ward 1 voting district 7,Monroe township ward 1 voting district 7,00,G5240,N,2183454,0,+39.6963093,-075.0166096
34,015,055117,34015055117,A,Monroe township ward 1 voting district 17,Monroe township ward 1 voting district 17,00,G5240,N,992743,0,+39.7123229,-075.0218282
34,015,100014,34015100014,A,West Deptford township voting district 14,West Deptford township voting district 14,00,G5240,N,767222,1381,+39.8242498,-075.1803665
34,015,070004,34015070004,A,Paulsboro borough voting district 4,Paulsboro borough voting district 4,00,G5240,N,727291,107753,+39.8414710,-075.2383872
34,015,010012,34015010012,A,Deptford township voting district 12,Deptford township voting district 12,00,G5240,N,712839,0,+39.8078853,-075.1553567
34,015,030013,34015030013,A,Glassboro borough voting district 13,Glassboro borough voting district 13,00,G5240,N,736826,9495,+39.6883163,-075.1590305
34,015,110203,34015110203,A,Woodbury city ward 2 voting district 3,Woodbury city ward 2 voting district 3,00,G5240,N,510561,27125,+39.8331413,-075.1483558
34,015,090034,34015090034,A,Washington township voting district 34,Washington township voting district 34,00,G5240,N,967894,23256,+39.7209652,-075.0950930
34,015,090010,34015090010,A,Washington township voting district 10,Washington township voting district 10,00,G5240,N,633925,0,+39.7664155,-075.0728115
34,015,100012,34015100012,A,West Deptford township voting district 12,West Deptford township voting district 12,00,G5240,N,690693,0,+39.8090586,-075.1702372
34,015,090028,34015090028,A,Washington township voting district 28,Washington township voting district 28,00,G5240,N,967868,28438,+39.7234356,-075.0755632
34,015,010020,34015010020,A,Deptford township voting district 20,Deptford township voting district 20,00,G5240,N,928976,0,+39.8424475,-075.1110214
34,015,110102,34015110102,A,Woodbury city ward 1 voting district 2,Woodbury city ward 1 voting district 2,00,G5240,N,270247,0,+39.8510219,-075.1462808
34,015,090014,34015090014,A,Washington township voting district 14,Washington township voting district 14,00,G5240,N,883153,705,+39.7590175,-075.0791215
34,015,055123,34015055123,A,Monroe township ward 1 voting district 23,Monroe township ward 1 voting district 23,00,G5240,N,12289908,19785,+39.7065930,-075.0575727
34,015,090011,34015090011,A,Washington township voting district 11,Washington township voting district 11,00,G5240,N,1039369,1696,+39.7720829,-075.0654713
34,015,015005,34015015005,A,East Greenwich township voting district 5,East Greenwich township voting district 5,00,G5240,N,4509376,2643,+39.7937788,-075.2545162
34,015,060004,34015060004,A,National Park borough voting district 4,National Park borough voting district 4,00,G5240,N,442406,0,+39.8711432,-075.1873050
34,015,040009,34015040009,A,Harrison township voting district 9,Harrison township voting district 9,00,G5240,N,5236488,22985,+39.7228030,-075.1918955
34,015,035002,34015035002,A,Greenwich township voting district 2,Greenwich township voting district 2,00,G5240,N,6180930,227917,+39.8151704,-075.2856386
34,015,090030,34015090030,A,Washington township voting district 30,Washington township voting district 30,00,G5240,N,1489770,24391,+39.7545110,-075.0398945
34,015,050005,34015050005,A,Mantua township voting district 5,Mantua township voting district 5,00,G5240,N,2151370,4533,+39.7585780,-075.1329855
34,015,015007,34015015007,A,East Greenwich township voting district 7,East Greenwich township voting district 7,00,G5240,N,2568711,139828,+39.7926570,-075.1999239
34,015,115001,34015115001,A,Woodbury Heights borough voting district 1,Woodbury Heights borough voting district 1,00,G5240,N,1163298,16250,+39.8151307,-075.1437701
34,015,090016,34015090016,A,Washington township voting district 16,Washington township voting district 16,00,G5240,N,1162280,997,+39.7547163,-075.0922520
34,015,030004,34015030004,A,Glassboro borough voting district 4,Glassboro borough voting district 4,00,G5240,N,632679,0,+39.7115120,-075.1068264
34,015,025011,34015025011,A,Franklin township voting district 11,Franklin township voting district 11,00,G5240,N,15526975,181497,+39.6026786,-075.0427747
34,015,100015,34015100015,A,West Deptford township voting district 15,West Deptford township voting district 15,00,G5240,N,1966487,93655,+39.8515510,-075.1702320
34,015,015001,34015015001,A,East Greenwich township voting district 1,East Greenwich township voting district 1,00,G5240,N,3605636,875552,+39.8086317,-075.2196187
34,015,035005,34015035005,A,Greenwich township voting district 5,Greenwich township voting district 5,00,G5240,N,659516,0,+39.8218042,-075.2484968
34,015,100004,34015100004,A,West Deptford township voting district 4,West Deptford township voting district 4,00,G5240,N,1862568,178180,+39.8027309,-075.1876886
34,015,120003,34015120003,A,Woolwich township voting district 3,Woolwich township voting district 3,00,G5240,N,11888579,227824,+39.7718677,-075.3005724
34,015,090015,34015090015,A,Washington township voting district 15,Washington township voting district 15,00,G5240,N,906933,0,+39.7559469,-075.0692571
34,015,040008,34015040008,A,Harrison township voting district 8,Harrison township voting district 8,00,G5240,N,4431472,5480,+39.7542152,-075.2347098
34,015,010015,34015010015,A,Deptford township voting district 15,Deptford township voting district 15,00,G5240,N,1079134,29043,+39.8417388,-075.1345901
34,015,030005,34015030005,A,Glassboro borough voting district 5,Glassboro borough voting district 5,00,G5240,N,1737480,0,+39.7002588,-075.1153913
34,015,055201,34015055201,A,Monroe township ward 2 voting district 1,Monroe township ward 2 voting district 1,00,G5240,N,1035298,0,+39.6901114,-074.9827956
34,015,055411,34015055411,A,Monroe township ward 4 voting district 11,Monroe township ward 4 voting district 11,00,G5240,N,17913849,526273,+39.6060166,-074.9199368
34,015,055203,34015055203,A,Monroe township ward 2 voting district 3,Monroe township ward 2 voting district 3,00,G5240,N,1852938,661,+39.6775059,-074.9792436
34,015,080002,34015080002,A,South Harrison township voting district 2,South Harrison township voting district 2,00,G5240,N,16923897,8991,+39.7076710,-075.2843115
34,015,015003,34015015003,A,East Greenwich township voting district 3,East Greenwich township voting district 3,00,G5240,N,2228425,11586,+39.8017898,-075.2488556
34,015,090029,34015090029,A,Washington township voting district 29,Washington township voting district 29,00,G5240,N,563370,0,+39.7236572,-075.0859187
34,015,070003,34015070003,A,Paulsboro borough voting district 3,Paulsboro borough voting district 3,00,G5240,N,552493,27821,+39.8355674,-075.2405797
34,015,100007,34015100007,A,West Deptford township voting district 7,West Deptford township voting district 7,00,G5240,N,2129261,248562,+39.8467363,-075.1785205
34,015,050003,34015050003,A,Mantua township voting district 3,Mantua township voting district 3,00,G5240,N,2934111,28566,+39.7789398,-075.1485513
34,015,090021,34015090021,A,Washington township voting district 21,Washington township voting district 21,00,G5240,N,677037,127623,+39.7516543,-075.0631923
34,015,100008,34015100008,A,West Deptford township voting district 8,West Deptford township voting district 8,00,G5240,N,2611353,1166061,+39.8716896,-075.1665263
34,015,035004,34015035004,A,Greenwich township voting district 4,Greenwich township voting district 4,00,G5240,N,5737509,182071,+39.8380325,-075.2649446
34,015,075001,34015075001,A,Pitman borough voting district 1,Pitman borough voting district 1,00,G5240,N,508848,0,+39.7325923,-075.1273469
34,015,055326,34015055326,A,Monroe township ward 3 voting district 26,Monroe township ward 3 voting district 26,00,G5240,N,5824331,1963,+39.6612567,-075.0126548
34,015,040003,34015040003,A,Harrison township voting district 3,Harrison township voting district 3,00,G5240,N,4849012,12910,+39.7473930,-075.2461411
34,015,110304,34015110304,A,Woodbury city ward 3 voting district 4,Woodbury city ward 3 voting district 4,00,G5240,N,297860,0,+39.8341959,-075.1628076
34,015,050002,34015050002,A,Mantua township voting district 2,Mantua township voting district 2,00,G5240,N,1329923,0,+39.7863542,-075.1716565
34,015,095003,34015095003,A,Wenonah borough voting district 3,Wenonah borough voting district 3,00,G5240,N,871132,22547,+39.7868541,-075.1454750
34,015,005005,34015005005,A,Clayton borough voting district 5,Clayton borough voting district 5,00,G5240,N,2650241,4040,+39.6706018,-075.0889324
34,015,100018,34015100018,A,West Deptford township voting district 18,West Deptford township voting district 18,00,G5240,N,475282,0,+39.8051510,-075.1767907
34,015,030008,34015030008,A,Glassboro borough voting district 8,Glassboro borough voting district 8,00,G5240,N,1402965,0,+39.7114347,-075.1338191
34,015,020001,34015020001,A,Elk township voting district 1,Elk township voting district 1,00,G5240,N,4465757,18528,+39.6845881,-075.1209631
34,015,115002,34015115002,A,Woodbury Heights borough voting district 2,Woodbury Heights borough voting district 2,00,G5240,N,817438,0,+39.8153451,-075.1508685
34,015,100002,34015100002,A,West Deptford township voting district 2,West Deptford township voting district 2,00,G5240,N,3986292,1225206,+39.8742831,-075.1439194
34,015,055425,34015055425,A,Monroe township ward 4 voting district 25,Monroe township ward 4 voting district 25,00,G5240,N,2321854,10659,+39.6320643,-074.9360664
34,015,120005,34015120005,A,Woolwich township voting district 5,Woolwich township voting district 5,00,G5240,N,1475398,0,+39.7490209,-075.3411171
34,015,005004,34015005004,A,Clayton borough voting district 4,Clayton borough voting district 4,00,G5240,N,2850498,28047,+39.6505127,-075.0817265
34,015,100013,34015100013,A,West Deptford township voting district 13,West Deptford township voting district 13,00,G5240,N,2562802,89252,+39.8302078,-075.1747796
34,015,005006,34015005006,A,Clayton borough voting district 6,Clayton borough voting district 6,00,G5240,N,7801584,203376,+39.6662116,-075.0616256
34,015,035006,34015035006,A,Greenwich township voting district 6,Greenwich township voting district 6,00,G5240,N,2204805,0,+39.8203315,-075.2655639
34,015,110201,34015110201,A,Woodbury city ward 2 voting district 1,Woodbury city ward 2 voting district 1,00,G5240,N,709584,48673,+39.8314586,-075.1425163
34,015,085001,34015085001,A,Swedesboro borough voting district 1,Swedesboro borough voting district 1,00,G5240,N,942568,63197,+39.7393735,-075.3145463
34,015,080003,34015080003,A,South Harrison township voting district 3,South Harrison township voting district 3,00,G5240,N,12529639,11958,+39.6916696,-075.2413284
34,015,050010,34015050010,A,Mantua township voting district 10,Mantua township voting district 10,00,G5240,N,10188192,27687,+39.7528096,-075.1729985
34,015,010003,34015010003,A,Deptford township voting district 3,Deptford township voting district 3,00,G5240,N,1335133,0,+39.8028155,-075.0861638
34,015,010016,34015010016,A,Deptford township voting district 16,Deptford township voting district 16,00,G5240,N,2397795,27698,+39.7844437,-075.1336199
34,015,010005,34015010005,A,Deptford township voting district 5,Deptford township voting district 5,00,G5240,N,1885250,0,+39.8224744,-075.1390785
34,015,060003,34015060003,A,National Park borough voting district 3,National Park borough voting district 3,00,G5240,N,1535579,1124150,+39.8664979,-075.1859486
34,015,030012,34015030012,A,Glassboro borough voting district 12,Glassboro borough voting district 12,00,G5240,N,812381,6211,+39.7185691,-075.1001219
34,015,075006,34015075006,A,Pitman borough voting district 6,Pitman borough voting district 6,00,G5240,N,499196,5521,+39.7274931,-075.1249343
34,015,090020,34015090020,A,Washington township voting district 20,Washington township voting district 20,00,G5240,N,1419372,6007,+39.7448569,-075.0764466
34,015,105002,34015105002,A,Westville borough voting district 2,Westville borough voting district 2,00,G5240,N,1082732,802398,+39.8802492,-075.1367191
34,015,055122,34015055122,A,Monroe township ward 1 voting district 22,Monroe township ward 1 voting district 22,00,G5240,N,2373339,0,+39.6828928,-075.0465702
34,015,110204,34015110204,A,Woodbury city ward 2 voting district 4,Woodbury city ward 2 voting district 4,00,G5240,N,675723,0,+39.8291132,-075.1580911
34,015,095002,34015095002,A,Wenonah borough voting district 2,Wenonah borough voting district 2,00,G5240,N,929858,16465,+39.7918330,-075.1540785
34,015,090001,34015090001,A,Washington township voting district 1,Washington township voting district 1,00,G5240,N,2204809,0,+39.7564706,-075.1161268
34,015,015004,34015015004,A,East Greenwich township voting district 4,East Greenwich township voting district 4,00,G5240,N,9547667,93714,+39.7819791,-075.2245968
34,015,040007,34015040007,A,Harrison township voting district 7,Harrison township voting district 7,00,G5240,N,3218357,20145,+39.7469403,-075.2131270
34,015,010019,34015010019,A,Deptford township voting district 19,Deptford township voting district 19,00,G5240,N,2867167,175033,+39.8529708,-075.1179993
34,015,100017,34015100017,A,West Deptford township voting district 17,West Deptford township voting district 17,00,G5240,N,2201796,510,+39.8109215,-075.1821388
34,015,070005,34015070005,A,Paulsboro borough voting district 5,Paulsboro borough voting district 5,00,G5240,N,1856521,1422922,+39.8488139,-075.2386476
34,015,030001,34015030001,A,Glassboro borough voting district 1,Glassboro borough voting district 1,00,G5240,N,3600093,4704,+39.7013822,-075.1460215
34,015,025009,34015025009,A,Franklin township voting district 9,Franklin township voting district 9,00,G5240,N,20969378,302078,+39.5901531,-074.9483365
34,015,050006,34015050006,A,Mantua township voting district 6,Mantua township voting district 6,00,G5240,N,4711894,38284,+39.7521621,-075.1355603
34,015,070002,34015070002,A,Paulsboro borough voting district 2,Paulsboro borough voting district 2,00,G5240,N,753902,0,+39.8299083,-075.2484102
34,015,100016,34015100016,A,West Deptford township voting district 16,West Deptford township voting district 16,00,G5240,N,5144339,124734,+39.8547281,-075.1986863
34,015,060002,34015060002,A,National Park borough voting district 2,National Park borough voting district 2,00,G5240,N,336270,0,+39.8659704,-075.1737852
34,015,010013,34015010013,A,Deptford township voting district 13,Deptford township voting district 13,00,G5240,N,708406,0,+39.8053131,-075.1638736
34,015,110301,34015110301,A,Woodbury city ward 3 voting district 1,Woodbury city ward 3 voting district 1,00,G5240,N,470648,58417,+39.8424180,-075.1633050
34,015,010017,34015010017,A,Deptford township voting district 17,Deptford township voting district 17,00,G5240,N,596371,0,+39.8528214,-075.1291051
34,015,010002,34015010002,A,Deptford township voting district 2,Deptford township voting district 2,00,G5240,N,3078481,4458,+39.8106635,-075.1165230
34,015,030002,34015030002,A,Glassboro borough voting district 2,Glassboro borough voting district 2,00,G5240,N,1725814,2256,+39.6871022,-075.1055263
34,015,090023,34015090023,A,Washington township voting district 23,Washington township voting district 23,00,G5240,N,1054913,3426,+39.7441667,-075.0543123
34,015,005002,34015005002,A,Clayton borough voting district 2,Clayton borough voting district 2,00,G5240,N,1078221,1247,+39.6595161,-075.0847473
34,015,050001,34015050001,A,Mantua township voting district 1,Mantua township voting district 1,00,G5240,N,6306707,25190,+39.7438973,-075.1556011
34,015,090013,34015090013,A,Washington township voting district 13,Washington township voting district 13,00,G5240,N,752253,5664,+39.7637134,-075.0613122
34,015,025006,34015025006,A,Franklin township voting district 6,Franklin township voting district 6,00,G5240,N,7342545,11246,+39.6418327,-075.0285430
34,021,005009,34021005009,A,East Windsor township voting district 9,East Windsor township voting district 9,00,G5240,N,2853064,0,+40.2769169,-074.5066303
34,021,015060,34021015060,A,Hamilton township voting district 60,Hamilton township voting district 60,00,G5240,N,784514,0,+40.1877859,-074.6756693
34,021,005002,34021005002,A,East Windsor township voting district 2,East Windsor township voting district 2,00,G5240,N,3638977,1997,+40.2581258,-074.5393095
34,021,055S07,34021055S07,A,Trenton city ward S voting district 7,Trenton city ward S voting district 7,00,G5240,N,374057,0,+40.2013475,-074.7492644
34,021,055N01,34021055N01,A,Trenton city ward N voting district 1,Trenton city ward N voting district 1,00,G5240,N,755505,19038,+40.2359367,-074.7398025
34,021,015045,34021015045,P,Hamilton township voting district 45,Hamilton township voting district 45,00,G5240,S,1632706,0,+40.2101684,-074.6435925
34,021,010024,34021010024,P,Ewing township voting district 24,Ewing township voting district 24,00,G5240,S,1607163,275064,+40.2719206,-074.8393704
34,021,055S06,34021055S06,A,Trenton city ward S voting district 6,Trenton city ward S voting district 6,00,G5240,N,200267,0,+40.2031647,-074.7561321
34,021,065004,34021065004,A,West Windsor township voting district 4,West Windsor township voting district 4,00,G5240,N,11199010,91410,+40.3089587,-074.6568406
34,021,040002,34021040002,A,Pennington borough voting district 2,Pennington borough voting district 2,00,G5240,N,667295,0,+40.3190839,-074.7908637
34,021,015011,34021015011,A,Hamilton township voting district 11,Hamilton township voting district 11,00,G5240,N,795814,0,+40.1930256,-074.7247028
34,021,015025,34021015025,A,Hamilton township voting district 25,Hamilton township voting district 25,00,G5240,N,2097893,70816,+40.2388568,-074.7111730
34,021,005003,34021005003,A,East Windsor township voting district 3,East Windsor township voting district 3,00,G5240,N,7659155,93274,+40.2454840,-074.5035755
34,021,035003,34021035003,A,Lawrence township voting district 3,Lawrence township voting district 3,00,G5240,N,1394097,0,+40.2675659,-074.7474083
34,021,065013,34021065013,P,West Windsor township voting district 13,West Windsor township voting district 13,00,G5240,S,14116875,1099170,+40.2621049,-074.6350794
34,021,020003,34021020003,A,Hightstown borough voting district 3,Hightstown borough voting district 3,00,G5240,N,580963,233,+40.2680256,-074.5308833
34,021,050003,34021050003,A,Princeton township voting district 3,Princeton township voting district 3,00,G5240,N,3776578,90220,+40.3515020,-074.6998662
34,021,055W15,34021055W15,A,Trenton city ward W voting district 15,Trenton city ward W voting district 15,00,G5240,N,390670,4361,+40.2270790,-074.7741508
34,021,055W09,34021055W09,A,Trenton city ward W voting district 9,Trenton city ward W voting district 9,00,G5240,N,374693,0,+40.2326295,-074.7697626
34,021,060006,34021060006,A,Robbinsville township voting district 6,Robbinsville township voting district 6,00,G5240,N,4707828,18856,+40.2016545,-074.6169857
34,021,035012,34021035012,A,Lawrence township voting district 12,Lawrence township voting district 12,00,G5240,N,1215154,7702,+40.2625386,-074.7256172
34,021,030008,34021030008,A,Hopewell township voting district 8,Hopewell township voting district 8,00,G5240,N,10455293,122841,+40.3586011,-074.7404354
34,021,005008,34021005008,A,East Windsor township voting district 8,East Windsor township voting district 8,00,G5240,N,2352830,17127,+40.2843223,-074.5350094
34,021,065010,34021065010,P,West Windsor township voting district 10,West Windsor township voting district 10,00,G5240,S,1350894,23328,+40.3267028,-074.6533567
34,021,060005,34021060005,A,Robbinsville township voting district 5,Robbinsville township voting district 5,00,G5240,N,3608459,1403,+40.2238157,-074.5949905
